	index	max_depth	max_features	mean_score	min_samples_leaf	min_samples_split	n_estimators	run_time
2011	14.0	5.0	0.01	0.147	1.0	40.0	800.0	28.846999999999998
2012	957.0	15.0	0.75	0.795	40.0	5.0	200.0	209.713
2013	2696.0	100.0	0.9	0.767	100.0	40.0	800.0	412.12
2014	3010.0	150.0	0.5	0.8029999999999999	20.0	5.0	400.0	235.06099999999998
2015	2735.0	150.0	0.01	0.33	10.0	100.0	800.0	28.910999999999998
2016	3210.0	150.0	0.9	0.7979999999999999	40.0	10.0	200.0	126.04700000000001
2017	158.0	5.0	0.1	0.525	40.0	40.0	800.0	38.494
2018	2467.0	100.0	0.5	0.8029999999999999	20.0	2.0	400.0	116.488
2019	585.0	15.0	0.01	0.248	20.0	20.0	200.0	4.485
2020	547.0	15.0	0.01	0.33899999999999997	1.0	10.0	400.0	13.684000000000001
2021	2842.0	150.0	0.1	0.647	20.0	100.0	400.0	39.333
2022	1006.0	15.0	0.9	0.812	1.0	100.0	400.0	318.966
2023	309.0	5.0	0.5	0.772	20.0	5.0	200.0	114.48100000000001
2024	2123.0	50.0	0.9	0.805	20.0	100.0	800.0	493.06300000000005
2025	886.0	15.0	0.5	0.743	100.0	5.0	400.0	121.255
2026	1050.0	15.0	0.9	0.7979999999999999	40.0	10.0	200.0	123.387
2027	566.0	15.0	0.01	0.29	10.0	10.0	800.0	23.445
2028	1642.0	50.0	0.01	0.33799999999999997	10.0	5.0	400.0	16.715999999999998
2029	848.0	15.0	0.5	0.8029999999999999	20.0	2.0	800.0	618.706
2030	1181.0	30.0	0.1	0.759	1.0	20.0	800.0	148.735
2031	2873.0	150.0	0.1	0.525	100.0	20.0	800.0	71.308
2032	121.0	5.0	0.1	0.537	10.0	40.0	400.0	78.197
2033	3070.0	150.0	0.75	0.8320000000000001	1.0	20.0	400.0	334.60400000000004
2034	2038.0	50.0	0.75	0.794	40.0	5.0	400.0	200.856
2035	1975.0	50.0	0.5	0.742	100.0	40.0	400.0	123.40299999999999
2036	2352.0	100.0	0.25	0.8059999999999999	1.0	40.0	200.0	54.696999999999996
2037	2045.0	50.0	0.75	0.794	40.0	20.0	800.0	374.70599999999996
2038	1544.0	30.0	0.9	0.828	1.0	40.0	800.0	617.363
2039	1988.0	50.0	0.75	0.835	1.0	10.0	800.0	1246.628
2040	2691.0	100.0	0.9	0.767	100.0	20.0	200.0	100.82700000000001
2041	2137.0	50.0	0.9	0.797	40.0	40.0	400.0	235.87099999999998
2042	2538.0	100.0	0.75	0.8240000000000001	10.0	2.0	200.0	119.682
2043	2135.0	50.0	0.9	0.7979999999999999	40.0	20.0	800.0	466.879
2044	2311.0	100.0	0.1	0.609	40.0	10.0	400.0	96.78399999999999
2045	2982.0	150.0	0.5	0.823	1.0	40.0	200.0	85.12899999999999
2046	1039.0	15.0	0.9	0.812	20.0	40.0	400.0	361.116
2047	3082.0	150.0	0.75	0.8240000000000001	10.0	5.0	400.0	257.97900000000004
2048	1201.0	30.0	0.1	0.701	10.0	40.0	400.0	52.424
2049	839.0	15.0	0.5	0.816	10.0	20.0	800.0	348.773
2050	1042.0	15.0	0.9	0.804	20.0	100.0	400.0	370.093
2051	2837.0	150.0	0.1	0.6679999999999999	20.0	20.0	800.0	237.09799999999998
2052	1941.0	50.0	0.5	0.792	20.0	100.0	200.0	82.572
2053	859.0	15.0	0.5	0.8029999999999999	20.0	40.0	400.0	338.61300000000006
2054	2870.0	150.0	0.1	0.523	100.0	10.0	800.0	68.60600000000001
2055	1016.0	15.0	0.9	0.8220000000000001	10.0	10.0	800.0	1148.721
2056	3222.0	150.0	0.9	0.767	100.0	2.0	200.0	97.04700000000001
2057	2648.0	100.0	0.9	0.813	20.0	2.0	800.0	583.556
2058	1346.0	30.0	0.25	0.6709999999999999	100.0	40.0	800.0	236.02
2059	2219.0	100.0	0.01	0.204	40.0	5.0	800.0	21.815
2060	2325.0	100.0	0.1	0.516	100.0	5.0	200.0	35.79
2061	484.0	5.0	0.9	0.784	10.0	100.0	400.0	249.317
2062	1823.0	50.0	0.25	0.795	10.0	5.0	800.0	252.187
2063	1869.0	50.0	0.25	0.728	40.0	100.0	200.0	71.616
2064	2777.0	150.0	0.01	0.11199999999999999	100.0	5.0	800.0	13.68
2065	143.0	5.0	0.1	0.5329999999999999	20.0	100.0	800.0	74.373
2066	2574.0	100.0	0.75	0.794	40.0	2.0	200.0	91.772
2067	2914.0	150.0	0.25	0.767	10.0	100.0	400.0	80.84899999999999
2068	1425.0	30.0	0.5	0.743	100.0	5.0	200.0	56.588
2069	430.0	5.0	0.75	0.777	40.0	100.0	400.0	413.914
2070	185.0	5.0	0.25	0.716	1.0	5.0	800.0	99.361
2071	1731.0	50.0	0.1	0.7040000000000001	10.0	5.0	200.0	29.822
2072	2242.0	100.0	0.01	0.111	100.0	20.0	400.0	7.197
2073	600.0	15.0	0.01	0.204	40.0	10.0	200.0	3.537
2074	206.0	5.0	0.25	0.7120000000000001	10.0	10.0	800.0	163.958
2075	439.0	5.0	0.75	0.76	100.0	10.0	400.0	162.869
2076	2866.0	150.0	0.1	0.523	100.0	5.0	400.0	103.999
2077	536.0	5.0	0.9	0.763	100.0	40.0	800.0	256.58
2078	1009.0	15.0	0.9	0.8220000000000001	10.0	2.0	400.0	282.33799999999997
2079	638.0	15.0	0.1	0.753	1.0	10.0	800.0	142.906
2080	1614.0	30.0	0.9	0.767	100.0	40.0	200.0	102.568
2081	871.0	15.0	0.5	0.7809999999999999	40.0	10.0	400.0	138.299
2082	310.0	5.0	0.5	0.772	20.0	5.0	400.0	158.342
2083	1528.0	30.0	0.75	0.763	100.0	100.0	400.0	433.408
2084	1138.0	30.0	0.01	0.205	40.0	5.0	400.0	22.820999999999998
2085	3224.0	150.0	0.9	0.767	100.0	2.0	800.0	349.569
2086	1980.0	50.0	0.75	0.835	1.0	2.0	200.0	185.38299999999998
2087	1374.0	30.0	0.5	0.818	10.0	10.0	200.0	103.806
2088	1292.0	30.0	0.25	0.789	10.0	40.0	800.0	306.418
2089	2611.0	100.0	0.9	0.835	1.0	2.0	400.0	537.717
2090	2413.0	100.0	0.25	0.6709999999999999	100.0	2.0	400.0	72.029
2091	2856.0	150.0	0.1	0.601	40.0	40.0	200.0	21.554000000000002
2092	2895.0	150.0	0.25	0.778	1.0	100.0	200.0	152.594
2093	2863.0	150.0	0.1	0.52	100.0	2.0	400.0	39.674
2094	1013.0	15.0	0.9	0.8220000000000001	10.0	5.0	800.0	585.377
2095	226.0	5.0	0.25	0.7090000000000001	20.0	20.0	400.0	114.728
2096	1580.0	30.0	0.9	0.813	20.0	40.0	800.0	537.531
2097	2423.0	100.0	0.25	0.6709999999999999	100.0	20.0	800.0	132.68
2098	2995.0	150.0	0.5	0.8190000000000001	10.0	10.0	400.0	201.294
2099	3063.0	150.0	0.75	0.835	1.0	5.0	200.0	208.767
2100	2739.0	150.0	0.01	0.28600000000000003	20.0	5.0	200.0	6.89
2101	655.0	15.0	0.1	0.7070000000000001	10.0	10.0	400.0	116.87700000000001
2102	2674.0	100.0	0.9	0.7979999999999999	40.0	20.0	400.0	541.4630000000001
2103	985.0	15.0	0.75	0.763	100.0	40.0	400.0	229.41299999999998
2104	283.0	5.0	0.5	0.775	1.0	40.0	400.0	139.07
2105	207.0	5.0	0.25	0.7120000000000001	10.0	20.0	200.0	50.918
2106	633.0	15.0	0.1	0.755	1.0	5.0	200.0	26.629
2107	728.0	15.0	0.25	0.816	1.0	10.0	800.0	421.116
2108	2451.0	100.0	0.5	0.818	10.0	5.0	200.0	92.8
2109	3120.0	150.0	0.75	0.794	40.0	10.0	200.0	219.058
2110	1826.0	50.0	0.25	0.795	10.0	10.0	800.0	225.30700000000002
2111	1457.0	30.0	0.75	0.8140000000000001	1.0	100.0	800.0	412.454
2112	2619.0	100.0	0.9	0.831	1.0	20.0	200.0	178.452
2113	70.0	5.0	0.01	0.133	40.0	100.0	400.0	8.441
2114	2245.0	100.0	0.01	0.113	100.0	40.0	400.0	6.6339999999999995
2115	2816.0	150.0	0.1	0.7120000000000001	10.0	10.0	800.0	116.53
2116	506.0	5.0	0.9	0.782	40.0	2.0	800.0	446.031
2117	25.0	5.0	0.01	0.136	10.0	10.0	400.0	16.2
2118	2177.0	100.0	0.01	0.414	1.0	100.0	800.0	37.535
2119	297.0	5.0	0.5	0.775	10.0	20.0	200.0	60.055
2120	2240.0	100.0	0.01	0.107	100.0	10.0	800.0	13.427999999999999
2121	3031.0	150.0	0.5	0.7809999999999999	40.0	10.0	400.0	211.13400000000001
2122	277.0	5.0	0.5	0.777	1.0	10.0	400.0	381.657
2123	3142.0	150.0	0.75	0.763	100.0	20.0	400.0	168.929
2124	550.0	15.0	0.01	0.332	1.0	20.0	400.0	11.315999999999999
2125	1693.0	50.0	0.01	0.11599999999999999	100.0	2.0	400.0	14.874
2126	3026.0	150.0	0.5	0.7809999999999999	40.0	2.0	800.0	322.779
2127	2843.0	150.0	0.1	0.648	20.0	100.0	800.0	113.67
2128	2493.0	100.0	0.5	0.7809999999999999	40.0	20.0	200.0	71.34899999999999
2129	3218.0	150.0	0.9	0.797	40.0	40.0	800.0	810.165
2130	3213.0	150.0	0.9	0.797	40.0	20.0	200.0	98.991
2131	3205.0	150.0	0.9	0.7979999999999999	40.0	2.0	400.0	422.62300000000005
2132	2153.0	50.0	0.9	0.767	100.0	20.0	800.0	323.905
2133	3029.0	150.0	0.5	0.7809999999999999	40.0	5.0	800.0	293.754
2134	2794.0	150.0	0.1	0.7709999999999999	1.0	5.0	400.0	92.264
2135	48.0	5.0	0.01	0.142	20.0	40.0	200.0	6.792000000000001
2136	1981.0	50.0	0.75	0.835	1.0	2.0	400.0	521.2
2137	200.0	5.0	0.25	0.7120000000000001	10.0	2.0	800.0	212.00400000000002
2138	2997.0	150.0	0.5	0.818	10.0	20.0	200.0	79.666
2139	432.0	5.0	0.75	0.759	100.0	2.0	200.0	132.736
2140	196.0	5.0	0.25	0.7020000000000001	1.0	100.0	400.0	134.88299999999998
2141	2335.0	100.0	0.1	0.521	100.0	40.0	400.0	34.621
2142	2872.0	150.0	0.1	0.525	100.0	20.0	400.0	36.559
2143	889.0	15.0	0.5	0.7440000000000001	100.0	10.0	400.0	116.225
2144	2351.0	100.0	0.25	0.816	1.0	20.0	800.0	325.284
2145	2261.0	100.0	0.1	0.76	1.0	20.0	800.0	157.963
2146	2189.0	100.0	0.01	0.33399999999999996	10.0	20.0	800.0	27.971999999999998
2147	1532.0	30.0	0.9	0.835	1.0	2.0	800.0	980.556
2148	1554.0	30.0	0.9	0.8240000000000001	10.0	10.0	200.0	151.246
2149	1293.0	30.0	0.25	0.768	10.0	100.0	200.0	82.374
2150	302.0	5.0	0.5	0.775	10.0	40.0	800.0	274.282
2151	2669.0	100.0	0.9	0.7979999999999999	40.0	5.0	800.0	466.981
2152	267.0	5.0	0.25	0.6659999999999999	100.0	100.0	200.0	99.3
2153	630.0	15.0	0.1	0.7559999999999999	1.0	2.0	200.0	32.614000000000004
2154	290.0	5.0	0.5	0.775	10.0	2.0	800.0	331.92199999999997
2155	2341.0	100.0	0.25	0.823	1.0	2.0	400.0	203.697
2156	330.0	5.0	0.5	0.763	40.0	10.0	200.0	93.195
2157	2062.0	50.0	0.75	0.763	100.0	20.0	400.0	168.013
2158	1948.0	50.0	0.5	0.782	40.0	5.0	400.0	126.24600000000001
2159	887.0	15.0	0.5	0.742	100.0	5.0	800.0	251.252
2160	1590.0	30.0	0.9	0.797	40.0	10.0	200.0	111.14200000000001
2161	1461.0	30.0	0.75	0.823	10.0	5.0	200.0	130.08100000000002
2162	2130.0	50.0	0.9	0.7979999999999999	40.0	10.0	200.0	119.20200000000001
2163	2320.0	100.0	0.1	0.609	40.0	100.0	400.0	92.069
2164	442.0	5.0	0.75	0.759	100.0	20.0	400.0	227.40099999999998
2165	3217.0	150.0	0.9	0.797	40.0	40.0	400.0	193.24200000000002
2166	2803.0	150.0	0.1	0.736	1.0	40.0	400.0	135.156
2167	2858.0	150.0	0.1	0.609	40.0	40.0	800.0	76.762
2168	455.0	5.0	0.9	0.7859999999999999	1.0	5.0	800.0	732.053
2169	2481.0	100.0	0.5	0.792	20.0	100.0	200.0	104.76
2170	0.0	5.0	0.01	0.14400000000000002	1.0	2.0	200.0	8.316
2171	2640.0	100.0	0.9	0.821	10.0	40.0	200.0	123.734
2172	2957.0	150.0	0.25	0.672	100.0	5.0	800.0	143.451
2173	958.0	15.0	0.75	0.794	40.0	5.0	400.0	196.55700000000002
2174	234.0	5.0	0.25	0.698	40.0	2.0	200.0	86.154
2175	2810.0	150.0	0.1	0.711	10.0	2.0	800.0	118.67299999999999
2176	457.0	5.0	0.9	0.7859999999999999	1.0	10.0	400.0	218.94799999999998
2177	1663.0	50.0	0.01	0.273	20.0	10.0	400.0	12.97
2178	2636.0	100.0	0.9	0.8240000000000001	10.0	10.0	800.0	924.582
2179	1190.0	30.0	0.1	0.713	10.0	2.0	800.0	137.51
2180	2937.0	150.0	0.25	0.733	40.0	5.0	200.0	122.685
2181	830.0	15.0	0.5	0.816	10.0	2.0	800.0	673.293
2182	2780.0	150.0	0.01	0.10800000000000001	100.0	10.0	800.0	13.703
2183	5.0	5.0	0.01	0.147	1.0	5.0	800.0	30.921999999999997
2184	2013.0	50.0	0.75	0.81	10.0	100.0	200.0	258.753
2185	3094.0	150.0	0.75	0.809	10.0	100.0	400.0	230.22
2186	1287.0	30.0	0.25	0.794	10.0	20.0	200.0	58.99100000000001
2187	1875.0	50.0	0.25	0.6679999999999999	100.0	5.0	200.0	62.593
2188	23.0	5.0	0.01	0.141	10.0	5.0	800.0	27.019000000000002
2189	2682.0	100.0	0.9	0.767	100.0	2.0	200.0	151.999
2190	3232.0	150.0	0.9	0.767	100.0	20.0	400.0	473.58099999999996
2191	2310.0	100.0	0.1	0.607	40.0	10.0	200.0	54.195
2192	1030.0	15.0	0.9	0.812	20.0	5.0	400.0	245.84900000000002
2193	176.0	5.0	0.1	0.493	100.0	40.0	800.0	100.302
2194	307.0	5.0	0.5	0.7709999999999999	20.0	2.0	400.0	255.828
2195	3090.0	150.0	0.75	0.82	10.0	40.0	200.0	198.96400000000003
2196	32.0	5.0	0.01	0.14	10.0	40.0	800.0	19.648
2197	379.0	5.0	0.75	0.785	10.0	2.0	400.0	178.765
2198	2878.0	150.0	0.1	0.524	100.0	100.0	400.0	55.341
2199	2469.0	100.0	0.5	0.802	20.0	5.0	200.0	154.985
2200	1908.0	50.0	0.5	0.818	10.0	2.0	200.0	91.609
2201	2906.0	150.0	0.25	0.7959999999999999	10.0	10.0	800.0	240.39700000000002
2202	1466.0	30.0	0.75	0.8240000000000001	10.0	10.0	800.0	533.2919999999999
2203	2053.0	50.0	0.75	0.763	100.0	2.0	400.0	168.577
2204	2236.0	100.0	0.01	0.109	100.0	5.0	400.0	6.982
2205	1963.0	50.0	0.5	0.743	100.0	2.0	400.0	377.759
2206	579.0	15.0	0.01	0.255	20.0	5.0	200.0	3.99
2207	469.0	5.0	0.9	0.787	10.0	2.0	400.0	232.767
2208	188.0	5.0	0.25	0.715	1.0	10.0	800.0	317.69599999999997
2209	1260.0	30.0	0.25	0.8220000000000001	1.0	2.0	200.0	88.67299999999999
2210	2752.0	150.0	0.01	0.271	20.0	100.0	400.0	11.092
2211	594.0	15.0	0.01	0.20600000000000002	40.0	2.0	200.0	3.823
2212	2430.0	100.0	0.5	0.8320000000000001	1.0	2.0	200.0	157.139
2213	641.0	15.0	0.1	0.743	1.0	20.0	800.0	106.30799999999999
2214	1378.0	30.0	0.5	0.818	10.0	20.0	400.0	178.257
2215	2453.0	100.0	0.5	0.8190000000000001	10.0	5.0	800.0	551.366
2216	61.0	5.0	0.01	0.13	40.0	10.0	400.0	12.520999999999999
2217	1044.0	15.0	0.9	0.7979999999999999	40.0	2.0	200.0	187.37599999999998
2218	743.0	15.0	0.25	0.794	10.0	5.0	800.0	198.588
2219	91.0	5.0	0.1	0.544	1.0	2.0	400.0	43.876999999999995
2220	3193.0	150.0	0.9	0.813	20.0	10.0	400.0	262.384
2221	1866.0	50.0	0.25	0.735	40.0	40.0	200.0	48.598
2222	1149.0	30.0	0.01	0.203	40.0	100.0	200.0	8.407
2223	589.0	15.0	0.01	0.259	20.0	40.0	400.0	8.59
2224	1370.0	30.0	0.5	0.818	10.0	2.0	800.0	377.115
2225	684.0	15.0	0.1	0.609	40.0	2.0	200.0	22.397
2226	1649.0	50.0	0.01	0.33299999999999996	10.0	20.0	800.0	28.573
2227	338.0	5.0	0.5	0.763	40.0	40.0	800.0	465.591
2228	611.0	15.0	0.01	0.201	40.0	100.0	800.0	17.864
2229	2889.0	150.0	0.25	0.816	1.0	20.0	200.0	70.295
2230	1811.0	50.0	0.25	0.816	1.0	20.0	800.0	291.568
2231	2051.0	50.0	0.75	0.792	40.0	100.0	800.0	366.20599999999996
2232	1882.0	50.0	0.25	0.6729999999999999	100.0	20.0	400.0	69.65899999999999
2233	1223.0	30.0	0.1	0.65	20.0	100.0	800.0	81.91
2234	516.0	5.0	0.9	0.782	40.0	40.0	200.0	166.07299999999998
2235	2015.0	50.0	0.75	0.81	10.0	100.0	800.0	443.029
2236	378.0	5.0	0.75	0.785	10.0	2.0	200.0	98.012
2237	874.0	15.0	0.5	0.782	40.0	20.0	400.0	116.177
2238	624.0	15.0	0.01	0.111	100.0	40.0	200.0	2.699
2239	2565.0	100.0	0.75	0.8109999999999999	20.0	20.0	200.0	233.965
2240	1331.0	30.0	0.25	0.73	40.0	100.0	800.0	160.213
2241	2497.0	100.0	0.5	0.7809999999999999	40.0	40.0	400.0	123.585
2242	1894.0	50.0	0.5	0.833	1.0	5.0	400.0	369.001
2243	421.0	5.0	0.75	0.779	40.0	10.0	400.0	200.463
2244	2989.0	150.0	0.5	0.818	10.0	2.0	400.0	459.361
2245	1258.0	30.0	0.1	0.521	100.0	100.0	400.0	33.828
2246	292.0	5.0	0.5	0.775	10.0	5.0	400.0	226.18200000000002
2247	554.0	15.0	0.01	0.331	1.0	40.0	800.0	26.842
2248	1464.0	30.0	0.75	0.823	10.0	10.0	200.0	175.65599999999998
2249	573.0	15.0	0.01	0.295	10.0	100.0	200.0	4.587
2250	2581.0	100.0	0.75	0.794	40.0	10.0	400.0	221.46900000000002
2251	803.0	15.0	0.25	0.6709999999999999	100.0	20.0	800.0	149.921
2252	356.0	5.0	0.5	0.738	100.0	40.0	800.0	341.216
2253	361.0	5.0	0.75	0.7859999999999999	1.0	2.0	400.0	275.295
2254	2722.0	150.0	0.01	0.34	10.0	5.0	400.0	50.655
2255	237.0	5.0	0.25	0.695	40.0	5.0	200.0	76.85300000000001
2256	1910.0	50.0	0.5	0.818	10.0	2.0	800.0	429.43199999999996
2257	511.0	5.0	0.9	0.782	40.0	10.0	400.0	228.482
2258	2449.0	100.0	0.5	0.8190000000000001	10.0	2.0	400.0	172.269
2259	1491.0	30.0	0.75	0.802	20.0	100.0	200.0	121.661
2260	2442.0	100.0	0.5	0.8220000000000001	1.0	40.0	200.0	209.791
2261	1951.0	50.0	0.5	0.78	40.0	10.0	400.0	150.599
2262	258.0	5.0	0.25	0.659	100.0	10.0	200.0	22.55
2263	314.0	5.0	0.5	0.772	20.0	10.0	800.0	365.844
2264	537.0	5.0	0.9	0.763	100.0	100.0	200.0	56.326
2265	2685.0	100.0	0.9	0.767	100.0	5.0	200.0	140.78
2266	2607.0	100.0	0.75	0.763	100.0	100.0	200.0	181.832
2267	2094.0	50.0	0.9	0.8240000000000001	10.0	10.0	200.0	169.45
2268	568.0	15.0	0.01	0.287	10.0	20.0	400.0	10.095
2269	2651.0	100.0	0.9	0.813	20.0	5.0	800.0	985.449
2270	452.0	5.0	0.9	0.787	1.0	2.0	800.0	801.846
2271	792.0	15.0	0.25	0.67	100.0	2.0	200.0	54.965
2272	2108.0	50.0	0.9	0.813	20.0	2.0	800.0	543.2669999999999
2273	991.0	15.0	0.9	0.8290000000000001	1.0	2.0	400.0	492.73699999999997
2274	2478.0	100.0	0.5	0.802	20.0	40.0	200.0	81.578
2275	1880.0	50.0	0.25	0.6729999999999999	100.0	10.0	800.0	144.559
2276	2069.0	50.0	0.75	0.763	100.0	100.0	800.0	314.538
2277	2286.0	100.0	0.1	0.67	20.0	2.0	200.0	30.506999999999998
2278	744.0	15.0	0.25	0.7929999999999999	10.0	10.0	200.0	82.43
2279	243.0	5.0	0.25	0.7	40.0	20.0	200.0	71.691
2280	2405.0	100.0	0.25	0.733	40.0	20.0	800.0	167.085
2281	1701.0	50.0	0.01	0.106	100.0	20.0	200.0	4.195
2282	407.0	5.0	0.75	0.784	20.0	20.0	800.0	400.145
2283	487.0	5.0	0.9	0.785	20.0	2.0	400.0	319.295
2284	1892.0	50.0	0.5	0.8340000000000001	1.0	2.0	800.0	758.449
2285	2329.0	100.0	0.1	0.522	100.0	10.0	400.0	32.705999999999996
2286	1940.0	50.0	0.5	0.8029999999999999	20.0	40.0	800.0	337.345
2287	688.0	15.0	0.1	0.61	40.0	5.0	400.0	31.614
2288	747.0	15.0	0.25	0.7929999999999999	10.0	20.0	200.0	51.387
2289	3028.0	150.0	0.5	0.7809999999999999	40.0	5.0	400.0	218.146
2290	1066.0	15.0	0.9	0.767	100.0	5.0	400.0	185.989
2291	1221.0	30.0	0.1	0.648	20.0	100.0	200.0	19.807000000000002
2292	1506.0	30.0	0.75	0.794	40.0	40.0	200.0	102.63600000000001
2293	2580.0	100.0	0.75	0.794	40.0	10.0	200.0	106.523
2294	3123.0	150.0	0.75	0.794	40.0	20.0	200.0	85.51799999999999
2295	2668.0	100.0	0.9	0.7979999999999999	40.0	5.0	400.0	210.93
2296	882.0	15.0	0.5	0.7440000000000001	100.0	2.0	200.0	59.713
2297	2255.0	100.0	0.1	0.775	1.0	5.0	800.0	196.52200000000002
2298	1113.0	30.0	0.01	0.325	10.0	100.0	200.0	8.462
2299	2040.0	50.0	0.75	0.794	40.0	10.0	200.0	103.889
2300	1167.0	30.0	0.01	0.11900000000000001	100.0	100.0	200.0	3.156
2301	2424.0	100.0	0.25	0.665	100.0	40.0	200.0	37.41
2302	288.0	5.0	0.5	0.775	10.0	2.0	200.0	69.384
2303	1236.0	30.0	0.1	0.612	40.0	40.0	200.0	69.971
2304	2996.0	150.0	0.5	0.818	10.0	10.0	800.0	434.463
2305	1396.0	30.0	0.5	0.8029999999999999	20.0	20.0	400.0	162.042
2306	2158.0	50.0	0.9	0.767	100.0	100.0	400.0	272.502
2307	1825.0	50.0	0.25	0.794	10.0	10.0	400.0	94.115
2308	1178.0	30.0	0.1	0.769	1.0	10.0	800.0	174.21
2309	1414.0	30.0	0.5	0.7809999999999999	40.0	20.0	400.0	152.092
2310	125.0	5.0	0.1	0.541	10.0	100.0	800.0	149.118
2311	2133.0	50.0	0.9	0.7979999999999999	40.0	20.0	200.0	164.15
2312	230.0	5.0	0.25	0.7070000000000001	20.0	40.0	800.0	239.013
2313	3016.0	150.0	0.5	0.802	20.0	20.0	400.0	147.40200000000002
2314	1801.0	50.0	0.25	0.823	1.0	2.0	400.0	218.628
2315	2886.0	150.0	0.25	0.82	1.0	10.0	200.0	84.199
2316	734.0	15.0	0.25	0.802	1.0	40.0	800.0	227.03599999999997
2317	1478.0	30.0	0.75	0.8109999999999999	20.0	2.0	800.0	450.395
2318	304.0	5.0	0.5	0.769	10.0	100.0	400.0	82.411
2319	252.0	5.0	0.25	0.662	100.0	2.0	200.0	69.65899999999999
2320	1907.0	50.0	0.5	0.8059999999999999	1.0	100.0	800.0	660.7719999999999
2321	488.0	5.0	0.9	0.7859999999999999	20.0	2.0	800.0	763.4939999999999
2322	2950.0	150.0	0.25	0.73	40.0	100.0	400.0	143.624
2323	3227.0	150.0	0.9	0.767	100.0	5.0	800.0	395.469
2324	1636.0	50.0	0.01	0.41700000000000004	1.0	100.0	400.0	19.147000000000002
2325	1730.0	50.0	0.1	0.7120000000000001	10.0	2.0	800.0	95.054
2326	1363.0	30.0	0.5	0.8240000000000001	1.0	40.0	400.0	338.983
2327	3209.0	150.0	0.9	0.797	40.0	5.0	800.0	1171.5739999999998
2328	1343.0	30.0	0.25	0.67	100.0	20.0	800.0	280.57599999999996
2329	2634.0	100.0	0.9	0.8240000000000001	10.0	10.0	200.0	260.08099999999996
2330	1356.0	30.0	0.5	0.831	1.0	10.0	200.0	130.08100000000002
2331	2302.0	100.0	0.1	0.647	20.0	100.0	400.0	97.64299999999999
2332	74.0	5.0	0.01	0.092	100.0	2.0	800.0	12.822000000000001
2333	1986.0	50.0	0.75	0.8340000000000001	1.0	10.0	200.0	248.30200000000002
2334	1665.0	50.0	0.01	0.284	20.0	20.0	200.0	12.242
2335	689.0	15.0	0.1	0.61	40.0	5.0	800.0	70.37
2336	1341.0	30.0	0.25	0.67	100.0	20.0	200.0	38.073
2337	2585.0	100.0	0.75	0.794	40.0	20.0	800.0	406.405
2338	2498.0	100.0	0.5	0.7809999999999999	40.0	40.0	800.0	284.172
2339	181.0	5.0	0.25	0.7140000000000001	1.0	2.0	400.0	151.205
2340	2465.0	100.0	0.5	0.8	10.0	100.0	800.0	332.204
2341	1867.0	50.0	0.25	0.7340000000000001	40.0	40.0	400.0	86.522
2342	1585.0	30.0	0.9	0.7979999999999999	40.0	2.0	400.0	226.74900000000002
2343	132.0	5.0	0.1	0.5329999999999999	20.0	10.0	200.0	35.358000000000004
2344	1399.0	30.0	0.5	0.802	20.0	40.0	400.0	188.44400000000002
2345	1651.0	50.0	0.01	0.331	10.0	40.0	400.0	14.529000000000002
2346	3212.0	150.0	0.9	0.7979999999999999	40.0	10.0	800.0	433.66
2347	2475.0	100.0	0.5	0.8029999999999999	20.0	20.0	200.0	177.51
2348	532.0	5.0	0.9	0.763	100.0	20.0	400.0	118.044
2349	434.0	5.0	0.75	0.759	100.0	2.0	800.0	211.58
2350	436.0	5.0	0.75	0.76	100.0	5.0	400.0	156.372
2351	1393.0	30.0	0.5	0.802	20.0	10.0	400.0	283.26099999999997
2352	2067.0	50.0	0.75	0.763	100.0	100.0	200.0	83.434
2353	403.0	5.0	0.75	0.7829999999999999	20.0	10.0	400.0	320.844
2354	2156.0	50.0	0.9	0.767	100.0	40.0	800.0	365.796
2355	739.0	15.0	0.25	0.795	10.0	2.0	400.0	85.411
2356	3018.0	150.0	0.5	0.804	20.0	40.0	200.0	90.95700000000001
2357	896.0	15.0	0.5	0.7440000000000001	100.0	40.0	800.0	235.97099999999998
2358	782.0	15.0	0.25	0.7340000000000001	40.0	10.0	800.0	174.90599999999998
2359	3109.0	150.0	0.75	0.8109999999999999	20.0	40.0	400.0	518.806
2360	29.0	5.0	0.01	0.141	10.0	20.0	800.0	18.244
2361	2733.0	150.0	0.01	0.33399999999999996	10.0	100.0	200.0	6.781000000000001
2362	1332.0	30.0	0.25	0.6709999999999999	100.0	2.0	200.0	35.367
2363	1797.0	50.0	0.1	0.523	100.0	100.0	200.0	18.025
2364	969.0	15.0	0.75	0.7909999999999999	40.0	100.0	200.0	83.62899999999999
2365	335.0	5.0	0.5	0.763	40.0	20.0	800.0	273.732
2366	1977.0	50.0	0.5	0.746	100.0	100.0	200.0	60.216
2367	2825.0	150.0	0.1	0.6729999999999999	10.0	100.0	800.0	87.229
2368	2373.0	100.0	0.25	0.767	10.0	100.0	200.0	42.475
2369	1780.0	50.0	0.1	0.613	40.0	100.0	400.0	93.444
2370	1021.0	15.0	0.9	0.8190000000000001	10.0	40.0	400.0	484.728
2371	210.0	5.0	0.25	0.7070000000000001	10.0	40.0	200.0	45.597
2372	1334.0	30.0	0.25	0.6709999999999999	100.0	2.0	800.0	142.899
2373	1645.0	50.0	0.01	0.33899999999999997	10.0	10.0	400.0	15.347999999999999
